Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
81,dig,"dig (20, 20)",2,641,380,110,22,19,160,21,20,110,18,19
82,move,"move (19, 19)",3,644,372,102,22,19,160,21,20,110,19,19
83,shoot,"shoot E",1,660,372,102,22,19,160,21,20,110,19,19
84,move,"move (22, 20)",2,665,372,102,22,19,160,22,20,110,19,19
85,move,"move (20, 19)",3,667,364,94,22,19,160,22,20,110,20,19
86,shoot,"shoot E",1,683,364,94,22,19,160,22,20,110,20,19
87,move,"move (23, 19)",2,688,364,94,22,19,160,23,19,110,20,19
88,move,"move (21, 19)",3,690,356,94,22,19,152,23,19,110,21,19
89,invalid,"invalid",1,686,356,94,22,19,152,23,19,110,21,19
90,shoot,"shoot E",2,702,356,94,22,19,152,23,19,110,21,19
91,move,"move (20, 20)",3,705,348,94,22,19,144,23,19,110,20,20
92,move,"move (23, 18)",1,710,348,94,23,18,144,23,19,110,20,20
93,shoot,"shoot E",2,726,348,94,23,18,144,23,19,110,20,20
94,move,"move (21, 19)",3,728,340,94,23,18,136,23,19,110,21,19
95,shoot,"shoot SE",1,744,340,94,23,18,136,23,19,110,21,19
96,shoot,"shoot E",2,760,340,94,23,18,136,23,19,110,21,19
97,move,"move (22, 19)",3,762,332,94,23,18,128,23,19,110,22,19
98,shoot,"shoot SE",1,778,332,94,23,18,128,23,19,110,22,19
99,shoot,"shoot E",2,794,332,94,23,18,128,23,19,110,22,19
100,invalid,"invalid",3,788,324,94,23,18,120,23,19,110,22,19
101,shoot,"shoot SE",1,804,324,94,23,18,120,23,19,110,22,19
102,shoot,"shoot E",2,820,324,94,23,18,120,23,19,110,22,19
103,dig,"dig (22, 18)",3,824,316,94,23,18,112,23,19,110,22,19
104,shoot,"shoot SE",1,840,316,94,23,18,112,23,19,110,22,19
105,shoot,"shoot E",2,856,316,94,23,18,112,23,19,110,22,19
106,invalid,"invalid",3,849,308,94,23,18,104,23,19,110,22,19
107,shoot,"shoot SE",1,865,308,94,23,18,104,23,19,110,22,19
108,shoot,"shoot E",2,921,308,94,23,18,104,23,19,110,22,19
109,move,"move (23, 20)",3,926,308,94,23,18,104,23,19,110,23,20
110,move,"move (24, 17)",1,931,308,94,24,17,104,23,19,110,23,20
111,move,"move (24, 18)",2,936,308,94,24,17,104,24,18,110,23,20
112,move,"move (24, 19)",3,941,308,94,24,17,104,24,18,110,24,19
113,dig,"dig (25, 16)",1,948,308,94,24,17,104,24,18,110,24,19
114,move,"move (25, 17)",2,953,308,94,24,17,104,25,17,110,24,19
115,move,"move (25, 18)",3,958,308,94,24,17,104,25,17,110,25,18
116,move,"move (25, 16)",1,963,308,94,25,16,104,25,17,110,25,18
117,dig,"dig (26, 16)",2,970,308,94,25,16,104,25,17,110,25,18
118,move,"move (26, 17)",3,975,308,94,25,16,104,25,17,110,26,17
119,dig,"dig (26, 15)",1,982,308,94,25,16,104,25,17,110,26,17
120,move,"move (26, 16)",2,987,308,94,25,16,104,26,16,110,26,17
121,dig,"dig (27, 16)",3,994,308,94,25,16,104,26,16,110,26,17
122,move,"move (26, 15)",1,999,308,94,26,15,104,26,16,110,26,17
123,move,"move (27, 15)",2,1004,308,94,26,15,104,27,15,110,26,17
124,move,"move (27, 16)",3,1009,308,94,26,15,104,27,15,110,27,16
125,move,"move (27, 14)",1,1014,308,94,27,14,104,27,15,110,27,16
126,dig,"dig (28, 14)",2,1021,308,94,27,14,104,27,15,110,27,16
127,dig,"dig (28, 15)",3,1028,308,94,27,14,104,27,15,110,27,16
128,dig,"dig (28, 13)",1,1035,308,94,27,14,104,27,15,110,27,16
129,move,"move (28, 14)",2,1040,308,94,27,14,104,28,14,110,27,16
130,move,"move (28, 15)",3,1045,308,94,27,14,104,28,14,110,28,15
131,move,"move (28, 13)",1,1050,308,94,28,13,104,28,14,110,28,15
132,invalid,"invalid",2,1046,308,94,28,13,104,28,14,110,28,15
133,dig,"dig (29, 16)",3,1053,308,94,28,13,104,28,14,110,28,15
134,dig,"dig (28, 12)",1,1060,308,94,28,13,104,28,14,110,28,15
135,invalid,"invalid",2,1056,308,94,28,13,104,28,14,110,28,15
136,dig,"dig (29, 15)",3,1063,308,94,28,13,104,28,14,110,28,15
137,move,"move (28, 12)",1,1068,308,94,28,12,104,28,14,110,28,15
138,move,"move (28, 13)",2,1073,308,94,28,12,104,28,13,110,28,15
139,move,"move (28, 14)",3,1078,308,94,28,12,104,28,13,110,28,14
140,move,"move (28, 11)",1,1083,308,94,28,11,104,28,13,110,28,14
141,move,"move (28, 12)",2,1088,308,94,28,11,104,28,12,110,28,14
142,move,"move (28, 13)",3,1093,308,94,28,11,104,28,12,110,28,13
143,move,"move (28, 10)",1,1098,308,94,28,10,104,28,12,110,28,13
144,move,"move (28, 11)",2,1103,308,94,28,10,104,28,11,110,28,13
145,move,"move (28, 12)",3,1108,308,94,28,10,104,28,11,110,28,12
146,move,"move (28, 9)",1,1113,308,94,28,9,104,28,11,110,28,12
147,move,"move (28, 10)",2,1118,308,94,28,9,104,28,10,110,28,12
148,move,"move (28, 11)",3,1121,300,86,28,9,104,28,10,110,28,11
149,shoot,"shoot N",1,1137,300,86,28,9,104,28,10,110,28,11
150,move,"move (27, 10)",2,1139,292,78,28,9,104,27,10,110,28,11
151,move,"move (28, 10)",3,1144,292,78,28,9,104,27,10,110,28,10
152,shoot,"shoot N",1,1157,284,70,28,9,104,27,10,110,28,10
153,move,"move (26, 9)",2,1162,284,70,28,9,104,26,9,110,28,10
154,move,"move (29, 10)",3,1165,276,62,28,9,104,26,9,110,29,10
155,shoot,"shoot N",1,1181,276,62,28,9,104,26,9,110,29,10
156,move,"move (27, 8)",2,1183,268,54,28,9,104,27,8,110,29,10
157,move,"move (28, 10)",3,1188,268,54,28,9,104,27,8,110,28,10
158,shoot,"shoot N",1,1201,260,46,28,9,104,27,8,110,28,10
159,move,"move (28, 7)",2,1206,260,46,28,9,104,28,7,110,28,10
160,move,"move (27, 9)",3,1209,252,46,28,9,96,28,7,110,27,9
161,move,"move (28, 8)",1,1214,252,46,28,8,96,28,7,110,27,9
162,shoot,"shoot N",2,1227,244,46,28,8,88,28,7,110,27,9
163,move,"move (26, 9)",3,1232,244,46,28,8,88,28,7,110,26,9
164,move,"move (29, 9)",1,1234,236,46,29,9,80,28,7,110,26,9
165,shoot,"shoot N",2,1250,236,46,29,9,80,28,7,110,26,9
166,move,"move (27, 8)",3,1253,228,46,29,9,72,28,7,110,27,8
167,move,"move (28, 8)",1,1258,228,46,28,8,72,28,7,110,27,8
168,shoot,"shoot N",2,1271,220,46,28,8,64,28,7,110,27,8
169,shoot,"shoot N",3,1284,212,46,28,8,64,28,7,102,27,8
170,move,"move (27, 7)",1,1287,204,46,27,7,56,28,7,102,27,8
171,shoot,"shoot N",2,1300,196,38,27,7,56,28,7,102,27,8
172,move,"move (27, 9)",3,1302,188,38,27,7,48,28,7,102,27,9
173,shoot,"shoot N",1,1316,180,30,27,7,48,28,7,102,27,9
174,shoot,"shoot N",2,1329,172,30,27,7,40,28,7,102,27,9
175,move,"move (28, 8)",3,1331,164,22,27,7,40,28,7,102,28,8
176,shoot,"shoot N",1,1345,156,22,27,7,32,28,7,102,28,8
177,shoot,"shoot N",2,1358,148,14,27,7,32,28,7,102,28,8
178,invalid,"invalid",3,1351,140,14,27,7,24,28,7,102,28,8
179,shoot,"shoot N",1,1365,132,6,27,7,24,28,7,102,28,8
180,shoot,"shoot N",2,1378,124,6,27,7,16,28,7,102,28,8
181,move,"move (29, 9)",3,1381,118,-2,27,7,16,28,7,102,29,9
182,shoot,"shoot N",2,1394,110,-2,27,7,8,28,7,102,29,9
183,move,"move (28, 8)",3,1399,110,-2,27,7,8,28,7,102,28,8
184,shoot,"shoot N",2,1453,102,-2,27,7,0,28,7,102,28,8
185,shoot,"shoot N",3,1466,94,-2,27,7,0,28,7,94,28,8
186,shoot,"shoot N",3,1479,86,-2,27,7,0,28,7,86,28,8
187,shoot,"shoot N",3,1493,78,-2,27,7,0,28,7,78,28,8
188,shoot,"shoot N",3,1506,70,-2,27,7,0,28,7,70,28,8
189,shoot,"shoot N",3,1519,62,-2,27,7,0,28,7,62,28,8
190,shoot,"shoot N",3,1533,54,-2,27,7,0,28,7,54,28,8
191,shoot,"shoot N",3,1546,46,-2,27,7,0,28,7,46,28,8
192,shoot,"shoot N",3,1559,38,-2,27,7,0,28,7,38,28,8
193,shoot,"shoot N",3,1561,38,-2,27,7,0,28,7,38,28,8
194,move,"move (27, 7)",3,1566,38,-2,27,7,0,28,7,38,27,7
195,move,"move (28, 6)",3,1571,38,-2,27,7,0,28,7,38,28,6
196,move,"move (27, 5)",3,1576,38,-2,27,7,0,28,7,38,27,5
197,move,"move (26, 4)",3,1581,38,-2,27,7,0,28,7,38,26,4
198,move,"move (25, 3)",3,1586,38,-2,27,7,0,28,7,38,25,3
199,shoot,"shoot NW",3,1588,38,-2,27,7,0,28,7,38,25,3
200,move,"move (24, 2)",3,1593,38,-2,27,7,0,28,7,38,24,2
201,shoot,"shoot W",3,1595,38,-2,27,7,0,28,7,38,24,2
202,move,"move (23, 3)",3,1600,38,-2,27,7,0,28,7,38,23,3
203,shoot,"shoot W",3,1614,30,-2,27,7,0,28,7,30,23,3
204,shoot,"shoot W",3,1630,30,-2,27,7,0,28,7,30,23,3
205,shoot,"shoot W",3,1632,30,-2,27,7,0,28,7,30,23,3
206,shoot,"shoot S",3,1634,30,-2,27,7,0,28,7,30,23,3
207,shoot,"shoot W",3,1636,30,-2,27,7,0,28,7,30,23,3
208,shoot,"shoot S",3,1638,30,-2,27,7,0,28,7,30,23,3
209,shoot,"shoot W",3,1640,30,-2,27,7,0,28,7,30,23,3
210,shoot,"shoot S",3,1642,30,-2,27,7,0,28,7,30,23,3
211,shoot,"shoot W",3,1644,30,-2,27,7,0,28,7,30,23,3
212,shoot,"shoot S",3,1646,30,-2,27,7,0,28,7,30,23,3
213,shoot,"shoot W",3,1648,30,-2,27,7,0,28,7,30,23,3
214,shoot,"shoot S",3,1650,30,-2,27,7,0,28,7,30,23,3
215,shoot,"shoot W",3,1652,30,-2,27,7,0,28,7,30,23,3
216,shoot,"shoot S",3,1654,30,-2,27,7,0,28,7,30,23,3
217,shoot,"shoot W",3,1656,30,-2,27,7,0,28,7,30,23,3
218,shoot,"shoot S",3,1658,30,-2,27,7,0,28,7,30,23,3
219,shoot,"shoot W",3,1660,30,-2,27,7,0,28,7,30,23,3
220,shoot,"shoot S",3,1662,30,-2,27,7,0,28,7,30,23,3
221,shoot,"shoot W",3,1664,30,-2,27,7,0,28,7,30,23,3
222,shoot,"shoot S",3,1666,30,-2,27,7,0,28,7,30,23,3
223,shoot,"shoot W",3,1668,30,-2,27,7,0,28,7,30,23,3
224,shoot,"shoot S",3,1670,30,-2,27,7,0,28,7,30,23,3
225,shoot,"shoot W",3,1672,30,-2,27,7,0,28,7,30,23,3
226,shoot,"shoot S",3,1674,30,-2,27,7,0,28,7,30,23,3
227,shoot,"shoot W",3,1676,30,-2,27,7,0,28,7,30,23,3
228,shoot,"shoot S",3,1678,30,-2,27,7,0,28,7,30,23,3
229,shoot,"shoot W",3,1680,30,-2,27,7,0,28,7,30,23,3
230,shoot,"shoot S",3,1682,30,-2,27,7,0,28,7,30,23,3
231,shoot,"shoot W",3,1684,30,-2,27,7,0,28,7,30,23,3
232,shoot,"shoot S",3,1686,30,-2,27,7,0,28,7,30,23,3
233,shoot,"shoot W",3,1688,30,-2,27,7,0,28,7,30,23,3
234,shoot,"shoot S",3,1690,30,-2,27,7,0,28,7,30,23,3
235,shoot,"shoot W",3,1692,30,-2,27,7,0,28,7,30,23,3
236,shoot,"shoot S",3,1694,30,-2,27,7,0,28,7,30,23,3
237,shoot,"shoot W",3,1696,30,-2,27,7,0,28,7,30,23,3
238,shoot,"shoot S",3,1698,30,-2,27,7,0,28,7,30,23,3
239,shoot,"shoot W",3,1700,30,-2,27,7,0,28,7,30,23,3
240,shoot,"shoot S",3,1702,30,-2,27,7,0,28,7,30,23,3
241,shoot,"shoot W",3,1704,30,-2,27,7,0,28,7,30,23,3
242,shoot,"shoot S",3,1706,30,-2,27,7,0,28,7,30,23,3
243,shoot,"shoot W",3,1708,30,-2,27,7,0,28,7,30,23,3
244,shoot,"shoot S",3,1710,30,-2,27,7,0,28,7,30,23,3
245,shoot,"shoot W",3,1712,30,-2,27,7,0,28,7,30,23,3
246,shoot,"shoot S",3,1714,30,-2,27,7,0,28,7,30,23,3
247,shoot,"shoot W",3,1716,30,-2,27,7,0,28,7,30,23,3
248,shoot,"shoot S",3,1718,30,-2,27,7,0,28,7,30,23,3
249,shoot,"shoot W",3,1720,30,-2,27,7,0,28,7,30,23,3
250,shoot,"shoot S",3,1722,30,-2,27,7,0,28,7,30,23,3
251,shoot,"shoot W",3,1724,30,-2,27,7,0,28,7,30,23,3
252,shoot,"shoot S",3,1726,30,-2,27,7,0,28,7,30,23,3
253,shoot,"shoot W",3,1728,30,-2,27,7,0,28,7,30,23,3
254,shoot,"shoot S",3,1730,30,-2,27,7,0,28,7,30,23,3
255,shoot,"shoot W",3,1732,30,-2,27,7,0,28,7,30,23,3
256,shoot,"shoot S",3,1734,30,-2,27,7,0,28,7,30,23,3
257,shoot,"shoot W",3,1736,30,-2,27,7,0,28,7,30,23,3
258,shoot,"shoot S",3,1738,30,-2,27,7,0,28,7,30,23,3
259,shoot,"shoot W",3,1740,30,-2,27,7,0,28,7,30,23,3
260,shoot,"shoot S",3,1742,30,-2,27,7,0,28,7,30,23,3
261,shoot,"shoot W",3,1744,30,-2,27,7,0,28,7,30,23,3
262,shoot,"shoot S",3,1746,30,-2,27,7,0,28,7,30,23,3
263,shoot,"shoot W",3,1748,30,-2,27,7,0,28,7,30,23,3
264,shoot,"shoot S",3,1750,30,-2,27,7,0,28,7,30,23,3
265,shoot,"shoot W",3,1752,30,-2,27,7,0,28,7,30,23,3
266,shoot,"shoot S",3,1754,30,-2,27,7,0,28,7,30,23,3
267,shoot,"shoot W",3,1756,30,-2,27,7,0,28,7,30,23,3
268,shoot,"shoot S",3,1758,30,-2,27,7,0,28,7,30,23,3
269,shoot,"shoot W",3,1760,30,-2,27,7,0,28,7,30,23,3
270,shoot,"shoot S",3,1762,30,-2,27,7,0,28,7,30,23,3
271,shoot,"shoot W",3,1764,30,-2,27,7,0,28,7,30,23,3
272,shoot,"shoot S",3,1766,30,-2,27,7,0,28,7,30,23,3
273,shoot,"shoot W",3,1768,30,-2,27,7,0,28,7,30,23,3
274,shoot,"shoot S",3,1770,30,-2,27,7,0,28,7,30,23,3
275,shoot,"shoot W",3,1772,30,-2,27,7,0,28,7,30,23,3
276,shoot,"shoot S",3,1774,30,-2,27,7,0,28,7,30,23,3
277,shoot,"shoot W",3,1776,30,-2,27,7,0,28,7,30,23,3
278,shoot,"shoot S",3,1778,30,-2,27,7,0,28,7,30,23,3
279,shoot,"shoot W",3,1780,30,-2,27,7,0,28,7,30,23,3
280,shoot,"shoot S",3,1782,30,-2,27,7,0,28,7,30,23,3
281,shoot,"shoot W",3,1784,30,-2,27,7,0,28,7,30,23,3
282,shoot,"shoot S",3,1786,30,-2,27,7,0,28,7,30,23,3
283,shoot,"shoot W",3,1788,30,-2,27,7,0,28,7,30,23,3
284,shoot,"shoot S",3,1790,30,-2,27,7,0,28,7,30,23,3
285,shoot,"shoot W",3,1792,30,-2,27,7,0,28,7,30,23,3
286,shoot,"shoot S",3,1794,30,-2,27,7,0,28,7,30,23,3
287,shoot,"shoot W",3,1796,30,-2,27,7,0,28,7,30,23,3
288,shoot,"shoot S",3,1798,30,-2,27,7,0,28,7,30,23,3
289,shoot,"shoot W",3,1800,30,-2,27,7,0,28,7,30,23,3
290,shoot,"shoot S",3,1802,30,-2,27,7,0,28,7,30,23,3
291,shoot,"shoot W",3,1804,30,-2,27,7,0,28,7,30,23,3
292,shoot,"shoot S",3,1806,30,-2,27,7,0,28,7,30,23,3
293,shoot,"shoot W",3,1808,30,-2,27,7,0,28,7,30,23,3
294,shoot,"shoot S",3,1810,30,-2,27,7,0,28,7,30,23,3
295,shoot,"shoot W",3,1812,30,-2,27,7,0,28,7,30,23,3
296,shoot,"shoot S",3,1814,30,-2,27,7,0,28,7,30,23,3
297,shoot,"shoot W",3,1816,30,-2,27,7,0,28,7,30,23,3
298,shoot,"shoot S",3,1818,30,-2,27,7,0,28,7,30,23,3
299,shoot,"shoot W",3,1820,30,-2,27,7,0,28,7,30,23,3
300,shoot,"shoot S",3,1822,30,-2,27,7,0,28,7,30,23,3
301,shoot,"shoot W",3,1824,30,-2,27,7,0,28,7,30,23,3
302,shoot,"shoot S",3,1826,30,-2,27,7,0,28,7,30,23,3
303,shoot,"shoot W",3,1828,30,-2,27,7,0,28,7,30,23,3
304,shoot,"shoot S",3,1830,30,-2,27,7,0,28,7,30,23,3
305,shoot,"shoot W",3,1832,30,-2,27,7,0,28,7,30,23,3
306,shoot,"shoot S",3,1834,30,-2,27,7,0,28,7,30,23,3
307,shoot,"shoot W",3,1836,30,-2,27,7,0,28,7,30,23,3
308,shoot,"shoot S",3,1838,30,-2,27,7,0,28,7,30,23,3
309,shoot,"shoot W",3,1840,30,-2,27,7,0,28,7,30,23,3
310,shoot,"shoot S",3,1842,30,-2,27,7,0,28,7,30,23,3
311,shoot,"shoot W",3,1844,30,-2,27,7,0,28,7,30,23,3
312,shoot,"shoot S",3,1846,30,-2,27,7,0,28,7,30,23,3
313,shoot,"shoot W",3,1848,30,-2,27,7,0,28,7,30,23,3
314,shoot,"shoot S",3,1850,30,-2,27,7,0,28,7,30,23,3
315,shoot,"shoot W",3,1852,30,-2,27,7,0,28,7,30,23,3
316,shoot,"shoot S",3,1854,30,-2,27,7,0,28,7,30,23,3
317,shoot,"shoot SE",3,1867,22,-2,27,7,0,28,7,22,23,3
318,shoot,"shoot SE",3,1869,22,-2,27,7,0,28,7,22,23,3
319,shoot,"shoot E",3,1871,22,-2,27,7,0,28,7,22,23,3
320,shoot,"shoot SE",3,1873,22,-2,27,7,0,28,7,22,23,3
321,shoot,"shoot S",3,1875,22,-2,27,7,0,28,7,22,23,3
322,move,"move (24, 4)",3,1880,22,-2,27,7,0,28,7,22,24,4
323,shoot,"shoot S",3,1896,22,-2,27,7,0,28,7,22,24,4
324,shoot,"shoot S",3,1909,14,-2,27,7,0,28,7,14,24,4
325,shoot,"shoot S",3,1911,14,-2,27,7,0,28,7,14,24,4
326,shoot,"shoot E",3,1913,14,-2,27,7,0,28,7,14,24,4
327,move,"move (25, 5)",3,1918,14,-2,27,7,0,28,7,14,25,5
328,shoot,"shoot E",3,1920,14,-2,27,7,0,28,7,14,25,5
329,shoot,"shoot SE",3,1922,14,-2,27,7,0,28,7,14,25,5
330,move,"move (26, 6)",3,1927,14,-2,27,7,0,28,7,14,26,6
331,shoot,"shoot E",3,1929,14,-2,27,7,0,28,7,14,26,6
332,shoot,"shoot N",3,1931,14,-2,27,7,0,28,7,14,26,6
333,shoot,"shoot E",3,1933,14,-2,27,7,0,28,7,14,26,6
334,shoot,"shoot N",3,1935,14,-2,27,7,0,28,7,14,26,6
335,shoot,"shoot E",3,1937,14,-2,27,7,0,28,7,14,26,6
336,shoot,"shoot NE",3,1939,14,-2,27,7,0,28,7,14,26,6
337,shoot,"shoot N",3,1941,14,-2,27,7,0,28,7,14,26,6
338,shoot,"shoot W",3,1943,14,-2,27,7,0,28,7,14,26,6
339,shoot,"shoot S",3,1945,14,-2,27,7,0,28,7,14,26,6
340,shoot,"shoot SW",3,1947,14,-2,27,7,0,28,7,14,26,6
341,shoot,"shoot W",3,1949,14,-2,27,7,0,28,7,14,26,6
342,shoot,"shoot S",3,1951,14,-2,27,7,0,28,7,14,26,6
343,move,"move (25, 7)",3,1956,14,-2,27,7,0,28,7,14,25,7
344,shoot,"shoot S",3,1958,14,-2,27,7,0,28,7,14,25,7
345,move,"move (26, 8)",3,1963,14,-2,27,7,0,28,7,14,26,8
346,shoot,"shoot S",3,1965,14,-2,27,7,0,28,7,14,26,8
347,shoot,"shoot E",3,1967,14,-2,27,7,0,28,7,14,26,8
