Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
378,move,"move 15 14",2,2533,1,-2,19,10,1,15,14,0,13,17
379,move,"move 14 15",2,2538,1,-2,19,10,1,14,15,0,13,17
380,move,"move 13 16",2,2543,1,-2,19,10,1,13,16,0,13,17
381,move,"move 14 17",2,2548,1,-2,19,10,1,14,17,0,13,17
382,move,"move 15 18",2,2553,1,-2,19,10,1,15,18,0,13,17
383,move,"move 16 18",2,2558,1,-2,19,10,1,16,18,0,13,17
384,move,"move 17 17",2,2563,1,-2,19,10,1,17,17,0,13,17
385,move,"move 17 16",2,2568,1,-2,19,10,1,17,16,0,13,17
386,move,"move 17 15",2,2573,1,-2,19,10,1,17,15,0,13,17
387,move,"move 18 15",2,2578,1,-2,19,10,1,18,15,0,13,17
388,move,"move 18 16",2,2583,1,-2,19,10,1,18,16,0,13,17
389,move,"move 17 17",2,2588,1,-2,19,10,1,17,17,0,13,17
390,move,"move 16 18",2,2593,1,-2,19,10,1,16,18,0,13,17
391,move,"move 15 17",2,2598,1,-2,19,10,1,15,17,0,13,17
392,move,"move 14 17",2,2603,1,-2,19,10,1,14,17,0,13,17
393,move,"move 14 16",2,2608,1,-2,19,10,1,14,16,0,13,17
394,move,"move 15 15",2,2613,1,-2,19,10,1,15,15,0,13,17
395,move,"move 16 14",2,2618,1,-2,19,10,1,16,14,0,13,17
396,move,"move 17 15",2,2623,1,-2,19,10,1,17,15,0,13,17
397,move,"move 18 15",2,2628,1,-2,19,10,1,18,15,0,13,17
398,move,"move 18 14",2,2633,1,-2,19,10,1,18,14,0,13,17
399,move,"move 17 14",2,2638,1,-2,19,10,1,17,14,0,13,17
400,move,"move 18 13",2,2643,1,-2,19,10,1,18,13,0,13,17
