Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
55,move,"move 15 16",3,431,370,150,21,19,110,20,19,110,15,16
56,move,"move 20 20",1,436,370,150,20,20,110,20,19,110,15,16
57,move,"move 21 18",2,441,370,150,20,20,110,21,18,110,15,16
58,move,"move 16 17",3,446,370,150,20,20,110,21,18,110,16,17
59,move,"move 20 21",1,451,370,150,20,21,110,21,18,110,16,17
60,move,"move 20 19",2,456,370,150,20,21,110,20,19,110,16,17
61,move,"move 17 18",3,461,370,150,20,21,110,20,19,110,17,18
62,move,"move 20 22",1,466,370,150,20,22,110,20,19,110,17,18
63,move,"move 20 20",2,471,370,150,20,22,110,20,20,110,17,18
64,move,"move 18 19",3,476,370,150,20,22,110,20,20,110,18,19
65,move,"move 20 23",1,481,370,150,20,23,110,20,20,110,18,19
66,move,"move 20 21",2,486,370,150,20,23,110,20,21,110,18,19
67,move,"move 19 20",3,491,370,150,20,23,110,20,21,110,19,20
68,move,"move 20 24",1,496,370,150,20,24,110,20,21,110,19,20
69,move,"move 20 22",2,501,370,150,20,24,110,20,22,110,19,20
70,move,"move 20 21",3,506,370,150,20,24,110,20,22,110,20,21
71,move,"move 20 25",1,511,370,150,20,25,110,20,22,110,20,21
72,move,"move 19 23",2,516,370,150,20,25,110,19,23,110,20,21
73,move,"move 19 22",3,521,370,150,20,25,110,19,23,110,19,22
74,move,"move 19 26",1,526,370,150,19,26,110,19,23,110,19,22
75,shoot,"shoot S",1,542,370,150,19,26,110,19,23,110,19,22
76,shoot,"shoot S",1,558,370,150,19,26,110,19,23,110,19,22
77,shoot,"shoot S",1,560,370,150,19,26,110,19,23,110,19,22
78,move,"move 18 24",2,565,370,150,19,26,110,18,24,110,19,22
79,shoot,"shoot S",2,581,370,150,19,26,110,18,24,110,19,22
80,shoot,"shoot S",2,597,370,150,19,26,110,18,24,110,19,22
81,dig,"dig 18 23",3,604,370,150,19,26,110,18,24,110,19,22
82,move,"move 18 27",1,609,370,150,18,27,110,18,24,110,19,22
83,banana,"banana 18 28",2,633,357,137,18,27,110,18,24,110,19,22
84,move,"move 18 23",3,638,357,137,18,27,110,18,24,110,18,23
85,shoot,"shoot S",1,654,357,137,18,27,110,18,24,110,18,23
86,banana,"banana 18 28",2,645,344,124,18,27,110,18,24,110,18,23
87,move,"move 19 24",3,650,344,124,18,27,110,18,24,110,19,24
88,move,"move 19 28",1,655,344,124,19,28,110,18,24,110,19,24
89,move,"move 19 25",2,660,344,124,19,28,110,19,25,110,19,24
90,snowball,"snowball 20 28",3,660,344,124,19,28,110,19,25,110,19,24
91,shoot,"shoot E",1,660,344,124,19,28,110,19,25,110,19,24
92,banana,"banana 20 28",2,677,331,111,19,28,110,19,25,110,19,24
93,move,"move 20 25",3,682,331,111,19,28,110,19,25,110,20,25
94,shoot,"shoot E",1,682,331,111,19,28,110,19,25,110,20,25
95,move,"move 20 26",2,687,331,111,19,28,110,20,26,110,20,25
96,snowball,"snowball 21 28",3,704,331,111,19,28,110,20,26,110,20,25
97,shoot,"shoot E",1,720,331,111,19,28,110,20,26,110,20,25
98,move,"move 21 27",2,725,331,111,19,28,110,21,27,110,20,25
99,move,"move 21 26",3,730,331,111,19,28,110,21,27,110,21,26
100,shoot,"shoot E",1,746,331,111,19,28,110,21,27,110,21,26
101,shoot,"shoot S",2,748,331,111,19,28,110,21,27,110,21,26
102,snowball,"snowball 20 29",3,748,331,111,19,28,110,21,27,110,21,26
103,shoot,"shoot SE",1,748,331,111,19,28,110,21,27,110,21,26
104,move,"move 20 28",2,753,331,111,19,28,110,20,28,110,21,26
105,move,"move 20 27",3,758,331,111,19,28,110,20,28,110,20,27
106,shoot,"shoot SE",1,758,331,111,19,28,110,20,28,110,20,27
107,shoot,"shoot S",2,760,331,111,19,28,110,20,28,110,20,27
108,shoot,"shoot SE",3,776,331,111,19,28,110,20,28,110,20,27
109,move,"move 19 29",1,781,331,111,19,29,110,20,28,110,20,27
110,shoot,"shoot E",2,783,331,111,19,29,110,20,28,110,20,27
111,move,"move 21 28",3,788,331,111,19,29,110,20,28,110,21,28
112,shoot,"shoot E",1,804,331,111,19,29,110,20,28,110,21,28
113,shoot,"shoot SE",2,817,323,111,19,29,102,20,28,110,21,28
114,shoot,"shoot S",3,833,323,111,19,29,102,20,28,110,21,28
115,shoot,"shoot E",1,849,323,111,19,29,102,20,28,110,21,28
116,shoot,"shoot SE",2,851,323,111,19,29,102,20,28,110,21,28
117,move,"move 20 29",3,856,323,111,19,29,102,20,28,110,20,29
118,shoot,"shoot SE",1,912,323,111,19,29,102,20,28,110,20,29
119,move,"move 21 27",2,917,323,111,19,29,102,21,27,110,20,29
120,move,"move 21 28",3,922,323,111,19,29,102,21,27,110,21,28
121,move,"move 20 28",1,927,323,111,20,28,102,21,27,110,21,28
122,move,"move 22 26",2,932,323,111,20,28,102,22,26,110,21,28
123,move,"move 22 27",3,937,323,111,20,28,102,22,26,110,22,27
124,move,"move 21 27",1,942,323,111,21,27,102,22,26,110,22,27
125,dig,"dig 23 25",2,949,323,111,21,27,102,22,26,110,22,27
126,move,"move 23 26",3,954,323,111,21,27,102,22,26,110,23,26
127,move,"move 20 27",1,959,323,111,20,27,102,22,26,110,23,26
128,move,"move 23 25",2,964,323,111,20,27,102,23,25,110,23,26
129,move,"move 22 27",3,969,323,111,20,27,102,23,25,110,22,27
130,move,"move 21 26",1,974,323,111,21,26,102,23,25,110,22,27
131,dig,"dig 23 24",2,981,323,111,21,26,102,23,25,110,22,27
132,move,"move 23 26",3,986,323,111,21,26,102,23,25,110,23,26
133,dig,"dig 22 25",1,993,323,111,21,26,102,23,25,110,23,26
134,dig,"dig 24 24",2,1000,323,111,21,26,102,23,25,110,23,26
135,move,"move 24 25",3,1005,323,111,21,26,102,23,25,110,24,25
136,move,"move 22 25",1,1010,323,111,22,25,102,23,25,110,24,25
137,move,"move 24 24",2,1015,323,111,22,25,102,24,24,110,24,25
138,invalid,"invalid",3,1011,323,111,22,25,102,24,24,110,24,25
139,move,"move 23 24",1,1016,323,111,23,24,102,24,24,110,24,25
140,dig,"dig 24 23",2,1023,323,111,23,24,102,24,24,110,24,25
141,invalid,"invalid",3,1019,323,111,23,24,102,24,24,110,24,25
142,move,"move 24 23",1,1024,323,111,24,23,102,24,24,110,24,25
143,dig,"dig 25 23",2,1031,323,111,24,23,102,24,24,110,24,25
144,move,"move 25 24",3,1036,323,111,24,23,102,24,24,110,25,24
145,move,"move 25 22",1,1041,323,111,25,22,102,24,24,110,25,24
146,move,"move 25 23",2,1046,323,111,25,22,102,25,23,110,25,24
147,move,"move 24 23",3,1051,323,111,25,22,102,25,23,110,24,23
148,move,"move 24 21",1,1056,323,111,24,21,102,25,23,110,24,23
149,dig,"dig 24 22",2,1063,323,111,24,21,102,25,23,110,24,23
150,move,"move 24 22",3,1068,323,111,24,21,102,25,23,110,24,22
151,move,"move 24 20",1,1073,323,111,24,20,102,25,23,110,24,22
152,move,"move 24 24",2,1078,323,111,24,20,102,24,24,110,24,22
153,move,"move 24 21",3,1083,323,111,24,20,102,24,24,110,24,21
154,move,"move 24 19",1,1088,323,111,24,19,102,24,24,110,24,21
155,move,"move 24 23",2,1093,323,111,24,19,102,24,23,110,24,21
156,move,"move 23 20",3,1098,323,111,24,19,102,24,23,110,23,20
157,dig,"dig 24 18",1,1105,323,111,24,19,102,24,23,110,23,20
158,move,"move 24 22",2,1110,323,111,24,19,102,24,22,110,23,20
159,dig,"dig 23 21",3,1117,323,111,24,19,102,24,22,110,23,20
160,shoot,"shoot N",1,1119,323,111,24,19,102,24,22,110,23,20
161,move,"move 23 21",2,1124,323,111,24,19,102,23,21,110,23,20
162,shoot,"shoot N",3,1126,323,111,24,19,102,23,21,110,23,20
163,move,"move 23 18",1,1131,323,111,23,18,102,23,21,110,23,20
164,dig,"dig 22 20",2,1138,323,111,23,18,102,23,21,110,23,20
165,move,"move 23 19",3,1143,323,111,23,18,102,23,21,110,23,19
166,shoot,"shoot N",1,1145,323,111,23,18,102,23,21,110,23,19
167,move,"move 22 20",2,1150,323,111,23,18,102,22,20,110,23,19
168,move,"move 22 18",3,1155,323,111,23,18,102,22,20,110,22,18
169,dig,"dig 22 17",1,1162,323,111,23,18,102,22,20,110,22,18
170,move,"move 21 19",2,1167,323,111,23,18,102,21,19,110,22,18
171,dig,"dig 21 17",3,1174,323,111,23,18,102,21,19,110,22,18
172,move,"move 22 17",1,1179,323,111,22,17,102,21,19,110,22,18
173,move,"move 21 18",2,1184,323,111,22,17,102,21,18,110,22,18
174,move,"move 21 17",3,1189,323,111,22,17,102,21,18,110,21,17
175,dig,"dig 21 16",1,1196,323,111,22,17,102,21,18,110,21,17
176,move,"move 22 18",2,1201,323,111,22,17,102,22,18,110,21,17
177,shoot,"shoot N",3,1217,323,111,22,17,102,22,18,110,21,17
178,move,"move 21 16",1,1222,323,111,21,16,102,22,18,110,21,17
179,move,"move 23 18",2,1227,323,111,21,16,102,23,18,110,21,17
180,dig,"dig 20 16",3,1234,323,111,21,16,102,23,18,110,21,17
181,dig,"dig 20 15",1,1241,323,111,21,16,102,23,18,110,21,17
182,move,"move 22 17",2,1246,323,111,21,16,102,22,17,110,21,17
183,move,"move 20 16",3,1251,323,111,21,16,102,22,17,110,20,16
184,move,"move 20 15",1,1256,323,111,20,15,102,22,17,110,20,16
185,move,"move 21 16",2,1261,323,111,20,15,102,21,16,110,20,16
186,dig,"dig 19 15",3,1268,323,111,20,15,102,21,16,110,20,16
187,dig,"dig 19 14",1,1275,323,111,20,15,102,21,16,110,20,16
188,move,"move 22 15",2,1280,323,111,20,15,102,22,15,110,20,16
189,move,"move 19 15",3,1285,323,111,20,15,102,22,15,110,19,15
190,move,"move 19 14",1,1290,323,111,19,14,102,22,15,110,19,15
191,move,"move 21 14",2,1295,323,111,19,14,102,21,14,110,19,15
192,move,"move 20 14",3,1300,323,111,19,14,102,21,14,110,20,14
193,shoot,"shoot N",1,1316,323,111,19,14,102,21,14,110,20,14
194,move,"move 20 13",2,1321,323,111,19,14,102,20,13,110,20,14
195,dig,"dig 21 13",3,1328,323,111,19,14,102,20,13,110,20,14
196,invalid,"invalid",1,1324,323,111,19,14,102,20,13,110,20,14
197,shoot,"shoot N",2,1340,323,111,19,14,102,20,13,110,20,14
198,move,"move 19 13",3,1345,323,111,19,14,102,20,13,110,19,13
199,dig,"dig 18 14",1,1352,323,111,19,14,102,20,13,110,19,13
200,shoot,"shoot N",2,1354,323,111,19,14,102,20,13,110,19,13
201,move,"move 18 14",3,1356,312,111,19,14,102,20,13,99,18,14
202,move,"move 18 13",1,1361,312,111,18,13,102,20,13,99,18,14
203,shoot,"shoot E",2,1377,312,111,18,13,102,20,13,99,18,14
204,move,"move 19 13",3,1382,312,111,18,13,102,20,13,99,19,13
205,move,"move 19 12",1,1387,312,111,19,12,102,20,13,99,19,13
206,shoot,"shoot N",2,1403,312,111,19,12,102,20,13,99,19,13
207,shoot,"shoot NE",3,1419,312,111,19,12,102,20,13,99,19,13
208,shoot,"shoot E",1,1421,312,111,19,12,102,20,13,99,19,13
209,shoot,"shoot E",2,1437,312,111,19,12,102,20,13,99,19,13
210,move,"move 20 12",3,1442,312,111,19,12,102,20,13,99,20,12
211,invalid,"invalid",1,1438,312,111,19,12,102,20,13,99,20,12
212,shoot,"shoot E",2,1454,312,111,19,12,102,20,13,99,20,12
213,shoot,"shoot SE",3,1470,312,111,19,12,102,20,13,99,20,12
214,move,"move 19 11",1,1475,312,111,19,11,102,20,13,99,20,12
215,shoot,"shoot SE",2,1491,312,111,19,11,102,20,13,99,20,12
216,move,"move 21 13",3,1493,304,111,19,11,94,20,13,99,21,13
217,move,"move 20 12",1,1498,304,111,20,12,94,20,13,99,21,13
218,shoot,"shoot SE",2,1500,304,111,20,12,94,20,13,99,21,13
219,shoot,"shoot S",3,1516,304,111,20,12,94,20,13,99,21,13
220,dig,"dig 21 11",1,1523,304,111,20,12,94,20,13,99,21,13
221,move,"move 21 14",2,1528,304,111,20,12,94,21,14,99,21,13
222,move,"move 22 14",3,1533,304,111,20,12,94,21,14,99,22,14
223,move,"move 21 13",1,1538,304,111,21,13,94,21,14,99,22,14
224,move,"move 22 15",2,1543,304,111,21,13,94,22,15,99,22,14
225,move,"move 23 15",3,1548,304,111,21,13,94,22,15,99,23,15
226,move,"move 22 14",1,1553,304,111,22,14,94,22,15,99,23,15
227,shoot,"shoot S",2,1569,304,111,22,14,94,22,15,99,23,15
228,move,"move 22 16",3,1574,304,111,22,14,94,22,15,99,22,16
229,dig,"dig 22 13",1,1581,304,111,22,14,94,22,15,99,22,16
230,invalid,"invalid",2,1574,296,111,22,14,94,22,15,91,22,16
231,shoot,"shoot S",3,1630,296,111,22,14,94,22,15,91,22,16
232,move,"move 21 15",1,1635,296,111,21,15,94,22,15,91,22,16
233,move,"move 21 16",2,1640,296,111,21,15,94,21,16,91,22,16
234,move,"move 21 17",3,1645,296,111,21,15,94,21,16,91,21,17
235,move,"move 20 16",1,1650,296,111,20,16,94,21,16,91,21,17
236,dig,"dig 20 17",2,1657,296,111,20,16,94,21,16,91,21,17
237,dig,"dig 20 18",3,1664,296,111,20,16,94,21,16,91,21,17
238,move,"move 19 17",1,1669,296,111,19,17,94,21,16,91,21,17
239,move,"move 20 17",2,1671,285,100,19,17,94,20,17,91,21,17
240,move,"move 20 18",3,1673,278,93,19,17,94,20,17,91,20,18
241,move,"move 18 18",1,1678,278,93,18,18,94,20,17,91,20,18
242,move,"move 19 18",2,1683,278,93,18,18,94,19,18,91,20,18
243,move,"move 19 17",3,1688,278,93,18,18,94,19,18,91,19,17
244,shoot,"shoot W",1,1704,278,93,18,18,94,19,18,91,19,17
245,move,"move 20 19",2,1709,278,93,18,18,94,20,19,91,19,17
246,move,"move 18 17",3,1714,278,93,18,18,94,20,19,91,18,17
247,shoot,"shoot SW",1,1716,278,93,18,18,94,20,19,91,18,17
248,move,"move 19 19",2,1721,278,93,18,18,94,19,19,91,18,17
249,move,"move 17 18",3,1726,278,93,18,18,94,19,19,91,17,18
250,move,"move 17 19",1,1731,278,93,17,19,94,19,19,91,17,18
251,move,"move 18 19",2,1736,278,93,17,19,94,18,19,91,17,18
252,shoot,"shoot W",3,1738,278,93,17,19,94,18,19,91,17,18
253,shoot,"shoot W",1,1740,278,93,17,19,94,18,19,91,17,18
254,move,"move 19 18",2,1745,278,93,17,19,94,19,18,91,17,18
255,shoot,"shoot W",3,1761,278,93,17,19,94,19,18,91,17,18
256,shoot,"shoot NW",1,1777,278,93,17,19,94,19,18,91,17,18
257,move,"move 18 17",2,1782,278,93,17,19,94,18,17,91,17,18
258,shoot,"shoot W",3,1798,278,93,17,19,94,18,17,91,17,18
259,move,"move 16 18",1,1803,278,93,16,18,94,18,17,91,17,18
260,shoot,"shoot W",2,1819,278,93,16,18,94,18,17,91,17,18
261,shoot,"shoot NW",3,1821,278,93,16,18,94,18,17,91,17,18
262,shoot,"shoot W",1,1835,270,85,16,18,94,18,17,91,17,18
263,move,"move 19 17",2,1840,270,85,16,18,94,19,17,91,17,18
264,move,"move 16 19",3,1845,270,85,16,18,94,19,17,91,16,19
265,move,"move 15 19",1,1850,270,85,15,19,94,19,17,91,16,19
266,move,"move 18 18",2,1855,270,85,15,19,94,18,18,91,16,19
267,move,"move 15 20",3,1860,270,85,15,19,94,18,18,91,15,20
268,move,"move 14 20",1,1865,270,85,14,20,94,18,18,91,15,20
269,move,"move 17 19",2,1870,270,85,14,20,94,17,19,91,15,20
270,move,"move 14 19",3,1875,270,85,14,20,94,17,19,91,14,19
271,move,"move 13 19",1,1880,270,85,13,19,94,17,19,91,14,19
272,move,"move 16 19",2,1885,270,85,13,19,94,16,19,91,14,19
273,move,"move 13 18",3,1890,270,85,13,19,94,16,19,91,13,18
274,move,"move 12 19",1,1895,270,85,12,19,94,16,19,91,13,18
275,move,"move 15 19",2,1900,270,85,12,19,94,15,19,91,13,18
276,move,"move 14 19",3,1905,270,85,12,19,94,15,19,91,14,19
277,nothing,"nothing "Player chose to do nothing"",1,1905,270,85,12,19,94,15,19,91,14,19
278,move,"move 14 20",2,1910,270,85,12,19,94,14,20,91,14,19
279,move,"move 13 20",3,1915,270,85,12,19,94,14,20,91,13,20
280,nothing,"nothing "Player chose to do nothing"",1,1915,270,85,12,19,94,14,20,91,13,20
281,invalid,"invalid",2,1911,270,85,12,19,94,14,20,91,13,20
282,nothing,"nothing "Player chose to do nothing"",3,1908,262,77,12,19,94,14,20,91,13,20
283,shoot,"shoot W",1,1924,262,77,12,19,94,14,20,91,13,20
