Round,LastCommandType,LastCommand,ActiveWorm,Score,Health,Worm1 Health,Worm1 x,Worm1 y,Worm2 Health,Worm2 x,Worm2 y,Worm3 Health,Worm3 x,Worm3 y
34,dig,"dig (14, 10)",3,291,300,100,25,17,100,17,21,100,14,9
35,move,"move (24, 17)",1,296,300,100,24,17,100,17,21,100,14,9
36,move,"move (18, 20)",2,301,300,100,24,17,100,18,20,100,14,9
37,move,"move (14, 10)",3,306,300,100,24,17,100,18,20,100,14,10
38,dig,"dig (23, 17)",1,313,300,100,24,17,100,18,20,100,14,10
39,move,"move (18, 19)",2,318,300,100,24,17,100,18,19,100,14,10
40,dig,"dig (14, 11)",3,325,300,100,24,17,100,18,19,100,14,10
41,move,"move (23, 17)",1,330,300,100,23,17,100,18,19,100,14,10
42,dig,"dig (18, 18)",2,337,300,100,23,17,100,18,19,100,14,10
43,move,"move (14, 11)",3,342,300,100,23,17,100,18,19,100,14,11
44,dig,"dig (22, 17)",1,349,300,100,23,17,100,18,19,100,14,11
45,move,"move (18, 18)",2,354,300,100,23,17,100,18,18,100,14,11
46,move,"move (14, 12)",3,359,300,100,23,17,100,18,18,100,14,12
47,move,"move (22, 17)",1,364,300,100,22,17,100,18,18,100,14,12
48,move,"move (18, 17)",2,372,310,100,22,17,110,18,17,100,14,12
49,dig,"dig (14, 13)",3,379,310,100,22,17,110,18,17,100,14,12
50,move,"move (21, 16)",1,384,310,100,21,16,110,18,17,100,14,12
51,dig,"dig (17, 16)",2,391,310,100,21,16,110,18,17,100,14,12
52,move,"move (14, 13)",3,396,310,100,21,16,110,18,17,100,14,13
53,dig,"dig (20, 15)",1,403,310,100,21,16,110,18,17,100,14,13
54,move,"move (17, 16)",2,408,310,100,21,16,110,17,16,100,14,13
55,dig,"dig (14, 14)",3,415,310,100,21,16,110,17,16,100,14,13
56,move,"move (20, 15)",1,420,310,100,20,15,110,17,16,100,14,13
57,move,"move (16, 15)",2,425,310,100,20,15,110,16,15,100,14,13
58,move,"move (14, 14)",3,430,310,100,20,15,110,16,15,100,14,14
59,dig,"dig (19, 15)",1,437,310,100,20,15,110,16,15,100,14,14
60,move,"move (15, 15)",2,442,310,100,20,15,110,15,15,100,14,14
61,move,"move (14, 15)",3,450,320,100,20,15,110,15,15,110,14,15
62,dig,"dig (20, 16)",1,457,320,100,20,15,110,15,15,110,14,15
63,move,"move (16, 16)",2,462,320,100,20,15,110,16,16,110,14,15
64,dig,"dig (15, 16)",3,469,320,100,20,15,110,16,16,110,14,15
65,move,"move (21, 16)",1,474,320,100,21,16,110,16,16,110,14,15
66,dig,"dig (17, 17)",2,481,320,100,21,16,110,16,16,110,14,15
67,move,"move (15, 16)",3,486,320,100,21,16,110,16,16,110,15,16
68,move,"move (20, 17)",1,491,320,100,20,17,110,16,16,110,15,16
69,move,"move (17, 17)",2,496,320,100,20,17,110,17,17,110,15,16
70,move,"move (16, 17)",3,501,320,100,20,17,110,17,17,110,16,17
71,move,"move (20, 18)",1,506,320,100,20,18,110,17,17,110,16,17
72,move,"move (18, 18)",2,511,320,100,20,18,110,18,18,110,16,17
73,dig,"dig (17, 18)",3,518,320,100,20,18,110,18,18,110,16,17
74,move,"move (20, 19)",1,523,320,100,20,19,110,18,18,110,16,17
75,move,"move (19, 19)",2,528,320,100,20,19,110,19,19,110,16,17
76,move,"move (17, 18)",3,533,320,100,20,19,110,19,19,110,17,18
77,move,"move (20, 20)",1,538,320,100,20,20,110,19,19,110,17,18
78,move,"move (20, 18)",2,543,320,100,20,20,110,20,18,110,17,18
79,move,"move (18, 19)",3,548,320,100,20,20,110,20,18,110,18,19
80,move,"move (20, 21)",1,553,320,100,20,21,110,20,18,110,18,19
81,move,"move (20, 19)",2,558,320,100,20,21,110,20,19,110,18,19
82,move,"move (19, 20)",3,563,320,100,20,21,110,20,19,110,19,20
83,move,"move (20, 22)",1,568,320,100,20,22,110,20,19,110,19,20
84,move,"move (19, 19)",2,573,320,100,20,22,110,19,19,110,19,20
85,move,"move (19, 21)",3,578,320,100,20,22,110,19,19,110,19,21
86,dig,"dig (19, 23)",1,585,320,100,20,22,110,19,19,110,19,21
87,move,"move (19, 20)",2,590,320,100,20,22,110,19,20,110,19,21
88,dig,"dig (19, 22)",3,597,320,100,20,22,110,19,20,110,19,21
89,move,"move (19, 23)",1,602,320,100,19,23,110,19,20,110,19,21
90,move,"move (18, 20)",2,607,320,100,19,23,110,18,20,110,19,21
91,move,"move (19, 22)",3,612,320,100,19,23,110,18,20,110,19,22
92,move,"move (19, 24)",1,617,320,100,19,24,110,18,20,110,19,22
93,dig,"dig (18, 21)",2,624,320,100,19,24,110,18,20,110,19,22
94,dig,"dig (18, 23)",3,631,320,100,19,24,110,18,20,110,19,22
95,move,"move (18, 25)",1,636,320,100,18,25,110,18,20,110,19,22
96,move,"move (19, 21)",2,641,320,100,18,25,110,19,21,110,19,22
97,move,"move (19, 23)",3,646,320,100,18,25,110,19,21,110,19,23
98,dig,"dig (19, 26)",1,653,320,100,18,25,110,19,21,110,19,23
99,move,"move (20, 22)",2,658,320,100,18,25,110,20,22,110,19,23
100,move,"move (20, 24)",3,663,320,100,18,25,110,20,22,110,20,24
101,move,"move (19, 26)",1,668,320,100,19,26,110,20,22,110,20,24
102,move,"move (21, 23)",2,673,320,100,19,26,110,21,23,110,20,24
103,dig,"dig (21, 25)",3,680,320,100,19,26,110,21,23,110,20,24
104,move,"move (20, 27)",1,685,320,100,20,27,110,21,23,110,20,24
105,move,"move (22, 24)",2,690,320,100,20,27,110,22,24,110,20,24
106,move,"move (21, 25)",3,695,320,100,20,27,110,22,24,110,21,25
107,move,"move (21, 28)",1,700,320,100,21,28,110,22,24,110,21,25
108,move,"move (22, 23)",2,705,320,100,21,28,110,22,23,110,21,25
109,move,"move (21, 26)",3,710,320,100,21,28,110,22,23,110,21,26
110,dig,"dig (21, 29)",1,717,320,100,21,28,110,22,23,110,21,26
111,move,"move (21, 24)",2,722,320,100,21,28,110,21,24,110,21,26
112,move,"move (20, 27)",3,727,320,100,21,28,110,21,24,110,20,27
113,shoot,"shoot SW",1,729,320,100,21,28,110,21,24,110,20,27
114,move,"move (20, 25)",2,734,320,100,21,28,110,20,25,110,20,27
115,move,"move (19, 28)",3,739,320,100,21,28,110,20,25,110,19,28
116,move,"move (20, 29)",1,744,320,100,20,29,110,20,25,110,19,28
117,move,"move (19, 26)",2,749,320,100,20,29,110,19,26,110,19,28
118,shoot,"shoot S",3,751,320,100,20,29,110,19,26,110,19,28
119,shoot,"shoot SW",1,753,320,100,20,29,110,19,26,110,19,28
120,dig,"dig (18, 27)",2,760,320,100,20,29,110,19,26,110,19,28
121,move,"move (18, 29)",3,765,320,100,20,29,110,19,26,110,18,29
122,move,"move (19, 30)",1,770,320,100,19,30,110,19,26,110,18,29
123,move,"move (18, 27)",2,775,320,100,19,30,110,18,27,110,18,29
124,shoot,"shoot S",3,777,320,100,19,30,110,18,27,110,18,29
125,shoot,"shoot W",1,779,320,100,19,30,110,18,27,110,18,29
126,move,"move (19, 28)",2,784,320,100,19,30,110,19,28,110,18,29
127,dig,"dig (17, 30)",3,791,320,100,19,30,110,19,28,110,18,29
128,shoot,"shoot S",1,793,320,100,19,30,110,19,28,110,18,29
129,move,"move (19, 29)",2,798,320,100,19,30,110,19,29,110,18,29
130,move,"move (18, 28)",3,803,320,100,19,30,110,19,29,110,18,28
131,shoot,"shoot S",1,805,320,100,19,30,110,19,29,110,18,28
132,move,"move (20, 30)",2,810,320,100,19,30,110,20,30,110,18,28
133,move,"move (19, 29)",3,815,320,100,19,30,110,20,30,110,19,29
134,move,"move (20, 31)",1,820,320,100,20,31,110,20,30,110,19,29
135,move,"move (21, 31)",2,825,320,100,20,31,110,21,31,110,19,29
136,move,"move (20, 30)",3,830,320,100,20,31,110,21,31,110,20,30
137,shoot,"shoot SE",1,832,320,100,20,31,110,21,31,110,20,30
138,shoot,"shoot SW",2,834,320,100,20,31,110,21,31,110,20,30
139,move,"move (21, 30)",3,839,320,100,20,31,110,21,31,110,21,30
140,shoot,"shoot S",1,841,320,100,20,31,110,21,31,110,21,30
141,move,"move (20, 32)",2,846,320,100,20,31,110,20,32,110,21,30
142,invalid,"invalid",3,842,320,100,20,31,110,20,32,110,21,30
143,shoot,"shoot W",1,844,320,100,20,31,110,20,32,110,21,30
144,move,"move (19, 31)",2,849,320,100,20,31,110,19,31,110,21,30
145,shoot,"shoot W",3,851,320,100,20,31,110,19,31,110,21,30
146,shoot,"shoot NW",1,853,320,100,20,31,110,19,31,110,21,30
147,shoot,"shoot N",2,855,320,100,20,31,110,19,31,110,21,30
148,move,"move (20, 29)",3,860,320,100,20,31,110,19,31,110,20,29
149,move,"move (19, 30)",1,865,320,100,19,30,110,19,31,110,20,29
150,move,"move (18, 32)",2,870,320,100,19,30,110,18,32,110,20,29
151,shoot,"shoot NW",3,872,320,100,19,30,110,18,32,110,20,29
152,shoot,"shoot N",1,874,320,100,19,30,110,18,32,110,20,29
153,move,"move (19, 31)",2,879,320,100,19,30,110,19,31,110,20,29
154,shoot,"shoot N",3,881,320,100,19,30,110,19,31,110,20,29
155,move,"move (18, 30)",1,886,320,100,18,30,110,19,31,110,20,29
156,move,"move (20, 30)",2,891,320,100,18,30,110,20,30,110,20,29
157,shoot,"shoot N",3,893,320,100,18,30,110,20,30,110,20,29
158,move,"move (19, 29)",1,898,320,100,19,29,110,20,30,110,20,29
159,move,"move (19, 30)",2,903,320,100,19,29,110,19,30,110,20,29
160,move,"move (20, 28)",3,908,320,100,19,29,110,19,30,110,20,28
161,move,"move (19, 28)",1,913,320,100,19,28,110,19,30,110,20,28
162,move,"move (20, 29)",2,918,320,100,19,28,110,20,29,110,20,28
163,move,"move (20, 27)",3,923,320,100,19,28,110,20,29,110,20,27
164,invalid,"invalid",1,919,320,100,19,28,110,20,29,110,20,27
165,move,"move (20, 28)",2,924,320,100,19,28,110,20,28,110,20,27
166,move,"move (20, 26)",3,929,320,100,19,28,110,20,28,110,20,26
167,move,"move (20, 27)",1,934,320,100,20,27,110,20,28,110,20,26
168,move,"move (21, 27)",2,939,320,100,20,27,110,21,27,110,20,26
169,move,"move (20, 25)",3,944,320,100,20,27,110,21,27,110,20,25
170,move,"move (20, 26)",1,949,320,100,20,26,110,21,27,110,20,25
171,move,"move (21, 26)",2,954,320,100,20,26,110,21,26,110,20,25
172,move,"move (20, 24)",3,959,320,100,20,26,110,21,26,110,20,24
173,move,"move (20, 25)",1,964,320,100,20,25,110,21,26,110,20,24
174,dig,"dig (22, 26)",2,971,320,100,20,25,110,21,26,110,20,24
175,move,"move (20, 23)",3,976,320,100,20,25,110,21,26,110,20,23
176,move,"move (20, 24)",1,981,320,100,20,24,110,21,26,110,20,23
177,move,"move (20, 25)",2,986,320,100,20,24,110,20,25,110,20,23
178,move,"move (20, 22)",3,991,320,100,20,24,110,20,25,110,20,22
179,move,"move (20, 23)",1,996,320,100,20,23,110,20,25,110,20,22
180,move,"move (20, 24)",2,1001,320,100,20,23,110,20,24,110,20,22
181,move,"move (20, 21)",3,1006,320,100,20,23,110,20,24,110,20,21
182,move,"move (20, 22)",1,1011,320,100,20,22,110,20,24,110,20,21
183,move,"move (20, 23)",2,1016,320,100,20,22,110,20,23,110,20,21
184,move,"move (20, 20)",3,1021,320,100,20,22,110,20,23,110,20,20
185,move,"move (20, 21)",1,1026,320,100,20,21,110,20,23,110,20,20
186,move,"move (20, 22)",2,1031,320,100,20,21,110,20,22,110,20,20
187,move,"move (20, 19)",3,1036,320,100,20,21,110,20,22,110,20,19
188,move,"move (20, 20)",1,1041,320,100,20,20,110,20,22,110,20,19
189,move,"move (20, 21)",2,1046,320,100,20,20,110,20,21,110,20,19
190,move,"move (20, 18)",3,1051,320,100,20,20,110,20,21,110,20,18
191,move,"move (20, 19)",1,1056,320,100,20,19,110,20,21,110,20,18
192,move,"move (20, 20)",2,1061,320,100,20,19,110,20,20,110,20,18
193,move,"move (20, 17)",3,1066,320,100,20,19,110,20,20,110,20,17
194,move,"move (20, 18)",1,1071,320,100,20,18,110,20,20,110,20,17
195,move,"move (20, 19)",2,1076,320,100,20,18,110,20,19,110,20,17
196,move,"move (20, 16)",3,1081,320,100,20,18,110,20,19,110,20,16
197,move,"move (20, 17)",1,1086,320,100,20,17,110,20,19,110,20,16
198,move,"move (20, 18)",2,1091,320,100,20,17,110,20,18,110,20,16
199,move,"move (20, 15)",3,1096,320,100,20,17,110,20,18,110,20,15
200,move,"move (20, 16)",1,1101,320,100,20,16,110,20,18,110,20,15
201,move,"move (20, 17)",2,1106,320,100,20,16,110,20,17,110,20,15
202,move,"move (20, 14)",3,1111,320,100,20,16,110,20,17,110,20,14
203,move,"move (20, 15)",1,1116,320,100,20,15,110,20,17,110,20,14
204,move,"move (20, 16)",2,1121,320,100,20,15,110,20,16,110,20,14
205,move,"move (20, 13)",3,1126,320,100,20,15,110,20,16,110,20,13
206,move,"move (20, 14)",1,1131,320,100,20,14,110,20,16,110,20,13
207,move,"move (20, 15)",2,1136,320,100,20,14,110,20,15,110,20,13
208,move,"move (20, 12)",3,1141,320,100,20,14,110,20,15,110,20,12
209,move,"move (20, 13)",1,1146,320,100,20,13,110,20,15,110,20,12
210,move,"move (20, 14)",2,1151,320,100,20,13,110,20,14,110,20,12
211,move,"move (20, 11)",3,1156,320,100,20,13,110,20,14,110,20,11
212,move,"move (20, 12)",1,1161,320,100,20,12,110,20,14,110,20,11
213,move,"move (21, 13)",2,1166,320,100,20,12,110,21,13,110,20,11
214,dig,"dig (21, 10)",3,1173,320,100,20,12,110,21,13,110,20,11
215,dig,"dig (21, 11)",1,1180,320,100,20,12,110,21,13,110,20,11
216,move,"move (21, 12)",2,1185,320,100,20,12,110,21,12,110,20,11
217,move,"move (21, 10)",3,1190,320,100,20,12,110,21,12,110,21,10
218,move,"move (21, 11)",1,1195,320,100,21,11,110,21,12,110,21,10
219,dig,"dig (22, 12)",2,1202,320,100,21,11,110,21,12,110,21,10
220,move,"move (21, 9)",3,1207,320,100,21,11,110,21,12,110,21,9
221,move,"move (21, 10)",1,1212,320,100,21,10,110,21,12,110,21,9
222,move,"move (21, 11)",2,1217,320,100,21,10,110,21,11,110,21,9
223,move,"move (21, 8)",3,1222,320,100,21,10,110,21,11,110,21,8
224,move,"move (21, 9)",1,1227,320,100,21,9,110,21,11,110,21,8
225,dig,"dig (22, 10)",2,1234,320,100,21,9,110,21,11,110,21,8
226,move,"move (22, 7)",3,1239,320,100,21,9,110,21,11,110,22,7
227,move,"move (22, 8)",1,1244,320,100,22,8,110,21,11,110,22,7
228,move,"move (22, 10)",2,1249,320,100,22,8,110,22,10,110,22,7
229,dig,"dig (23, 6)",3,1256,320,100,22,8,110,22,10,110,22,7
230,dig,"dig (23, 7)",1,1263,320,100,22,8,110,22,10,110,22,7
231,move,"move (23, 9)",2,1268,320,100,22,8,110,23,9,110,22,7
232,move,"move (23, 6)",3,1273,320,100,22,8,110,23,9,110,23,6
233,move,"move (23, 7)",1,1278,320,100,23,7,110,23,9,110,23,6
234,move,"move (24, 8)",2,1283,320,100,23,7,110,24,8,110,23,6
235,dig,"dig (24, 5)",3,1290,320,100,23,7,110,24,8,110,23,6
236,move,"move (24, 6)",1,1295,320,100,24,6,110,24,8,110,23,6
237,dig,"dig (25, 7)",2,1302,320,100,24,6,110,24,8,110,23,6
238,move,"move (24, 5)",3,1307,320,100,24,6,110,24,8,110,24,5
239,dig,"dig (25, 5)",1,1314,320,100,24,6,110,24,8,110,24,5
240,move,"move (25, 7)",2,1319,320,100,24,6,110,25,7,110,24,5
241,move,"move (25, 4)",3,1324,320,100,24,6,110,25,7,110,25,4
242,move,"move (25, 5)",1,1329,320,100,25,5,110,25,7,110,25,4
243,move,"move (25, 6)",2,1334,320,100,25,5,110,25,6,110,25,4
244,shoot,"shoot NE",3,1336,320,100,25,5,110,25,6,110,25,4
245,shoot,"shoot NE",1,1338,320,100,25,5,110,25,6,110,25,4
246,dig,"dig (26, 7)",2,1345,320,100,25,5,110,25,6,110,25,4
247,shoot,"shoot E",3,1347,320,100,25,5,110,25,6,110,25,4
248,dig,"dig (26, 6)",1,1354,320,100,25,5,110,25,6,110,25,4
249,move,"move (24, 6)",2,1359,320,100,25,5,110,24,6,110,25,4
250,shoot,"shoot NE",3,1361,320,100,25,5,110,24,6,110,25,4
251,shoot,"shoot NE",1,1363,320,100,25,5,110,24,6,110,25,4
252,move,"move (24, 7)",2,1368,320,100,25,5,110,24,7,110,25,4
253,shoot,"shoot E",3,1370,320,100,25,5,110,24,7,110,25,4
254,move,"move (24, 6)",1,1375,320,100,24,6,110,24,7,110,25,4
255,move,"move (25, 6)",2,1380,320,100,24,6,110,25,6,110,25,4
256,shoot,"shoot NE",3,1382,320,100,24,6,110,25,6,110,25,4
257,shoot,"shoot NE",1,1384,320,100,24,6,110,25,6,110,25,4
258,move,"move (25, 5)",2,1389,320,100,24,6,110,25,5,110,25,4
259,shoot,"shoot E",3,1391,320,100,24,6,110,25,5,110,25,4
260,move,"move (23, 7)",1,1396,320,100,23,7,110,25,5,110,25,4
261,invalid,"invalid",2,1392,320,100,23,7,110,25,5,110,25,4
262,shoot,"shoot NE",3,1394,320,100,23,7,110,25,5,110,25,4
263,move,"move (24, 6)",1,1399,320,100,24,6,110,25,5,110,25,4
264,shoot,"shoot NE",2,1401,320,100,24,6,110,25,5,110,25,4
265,shoot,"shoot E",3,1403,320,100,24,6,110,25,5,110,25,4
266,move,"move (25, 6)",1,1408,320,100,25,6,110,25,5,110,25,4
267,move,"move (26, 6)",2,1413,320,100,25,6,110,26,6,110,25,4
268,shoot,"shoot NE",3,1415,320,100,25,6,110,26,6,110,25,4
269,move,"move (25, 5)",1,1420,320,100,25,5,110,26,6,110,25,4
270,move,"move (25, 7)",2,1425,320,100,25,5,110,25,7,110,25,4
271,shoot,"shoot E",3,1427,320,100,25,5,110,25,7,110,25,4
272,move,"move (24, 5)",1,1432,320,100,24,5,110,25,7,110,25,4
273,move,"move (25, 6)",2,1437,320,100,24,5,110,25,6,110,25,4
274,shoot,"shoot NE",3,1439,320,100,24,5,110,25,6,110,25,4
275,move,"move (24, 6)",1,1444,320,100,24,6,110,25,6,110,25,4
276,move,"move (25, 5)",2,1449,320,100,24,6,110,25,5,110,25,4
277,shoot,"shoot E",3,1451,320,100,24,6,110,25,5,110,25,4
278,move,"move (25, 7)",1,1456,320,100,25,7,110,25,5,110,25,4
279,move,"move (24, 6)",2,1461,320,100,25,7,110,24,6,110,25,4
280,shoot,"shoot NE",3,1463,320,100,25,7,110,24,6,110,25,4
281,move,"move (25, 6)",1,1468,320,100,25,6,110,24,6,110,25,4
282,shoot,"shoot NE",2,1470,320,100,25,6,110,24,6,110,25,4
283,shoot,"shoot E",3,1472,320,100,25,6,110,24,6,110,25,4
284,move,"move (25, 5)",1,1477,320,100,25,5,110,24,6,110,25,4
285,invalid,"invalid",2,1473,320,100,25,5,110,24,6,110,25,4
286,shoot,"shoot NE",3,1475,320,100,25,5,110,24,6,110,25,4
287,shoot,"shoot NE",1,1477,320,100,25,5,110,24,6,110,25,4
288,move,"move (24, 7)",2,1482,320,100,25,5,110,24,7,110,25,4
289,shoot,"shoot E",3,1484,320,100,25,5,110,24,7,110,25,4
290,move,"move (26, 6)",1,1489,320,100,26,6,110,24,7,110,25,4
291,move,"move (25, 6)",2,1494,320,100,26,6,110,25,6,110,25,4
292,shoot,"shoot NE",3,1496,320,100,26,6,110,25,6,110,25,4
293,move,"move (25, 5)",1,1501,320,100,25,5,110,25,6,110,25,4
294,move,"move (26, 7)",2,1506,320,100,25,5,110,26,7,110,25,4
295,shoot,"shoot E",3,1508,320,100,25,5,110,26,7,110,25,4
296,move,"move (25, 6)",1,1513,320,100,25,6,110,26,7,110,25,4
297,dig,"dig (26, 8)",2,1520,320,100,25,6,110,26,7,110,25,4
298,shoot,"shoot NE",3,1522,320,100,25,6,110,26,7,110,25,4
299,move,"move (25, 5)",1,1527,320,100,25,5,110,26,7,110,25,4
300,move,"move (25, 6)",2,1532,320,100,25,5,110,25,6,110,25,4
301,shoot,"shoot E",3,1534,320,100,25,5,110,25,6,110,25,4
302,dig,"dig (26, 5)",1,1541,320,100,25,5,110,25,6,110,25,4
303,move,"move (24, 7)",2,1546,320,100,25,5,110,24,7,110,25,4
304,shoot,"shoot NE",3,1548,320,100,25,5,110,24,7,110,25,4
305,shoot,"shoot NE",1,1550,320,100,25,5,110,24,7,110,25,4
306,move,"move (25, 6)",2,1555,320,100,25,5,110,25,6,110,25,4
307,shoot,"shoot E",3,1557,320,100,25,5,110,25,6,110,25,4
308,invalid,"invalid",1,1553,320,100,25,5,110,25,6,110,25,4
309,invalid,"invalid",2,1549,320,100,25,5,110,25,6,110,25,4
310,shoot,"shoot NE",3,1551,320,100,25,5,110,25,6,110,25,4
311,shoot,"shoot NE",1,1553,320,100,25,5,110,25,6,110,25,4
312,move,"move (24, 7)",2,1558,320,100,25,5,110,24,7,110,25,4
313,shoot,"shoot E",3,1560,320,100,25,5,110,24,7,110,25,4
314,move,"move (26, 6)",1,1565,320,100,26,6,110,24,7,110,25,4
315,move,"move (25, 6)",2,1570,320,100,26,6,110,25,6,110,25,4
316,shoot,"shoot NE",3,1572,320,100,26,6,110,25,6,110,25,4
317,shoot,"shoot N",1,1574,320,100,26,6,110,25,6,110,25,4
318,move,"move (25, 5)",2,1579,320,100,26,6,110,25,5,110,25,4
319,shoot,"shoot E",3,1581,320,100,26,6,110,25,5,110,25,4
320,shoot,"shoot N",1,1583,320,100,26,6,110,25,5,110,25,4
321,move,"move (26, 4)",2,1588,320,100,26,6,110,26,4,110,25,4
322,shoot,"shoot NE",3,1590,320,100,26,6,110,26,4,110,25,4
323,move,"move (25, 5)",1,1595,320,100,25,5,110,26,4,110,25,4
324,shoot,"shoot N",2,1597,320,100,25,5,110,26,4,110,25,4
325,shoot,"shoot NE",3,1599,320,100,25,5,110,26,4,110,25,4
326,invalid,"invalid",1,1595,320,100,25,5,110,26,4,110,25,4
327,shoot,"shoot NW",2,1597,320,100,25,5,110,26,4,110,25,4
328,shoot,"shoot N",3,1599,320,100,25,5,110,26,4,110,25,4
329,move,"move (24, 5)",1,1604,320,100,24,5,110,26,4,110,25,4
330,shoot,"shoot N",2,1606,320,100,24,5,110,26,4,110,25,4
331,shoot,"shoot NE",3,1608,320,100,24,5,110,26,4,110,25,4
332,move,"move (24, 4)",1,1613,320,100,24,4,110,26,4,110,25,4
333,shoot,"shoot N",2,1615,320,100,24,4,110,26,4,110,25,4
334,shoot,"shoot NE",3,1617,320,100,24,4,110,26,4,110,25,4
335,shoot,"shoot NE",1,1619,320,100,24,4,110,26,4,110,25,4
336,shoot,"shoot NW",2,1621,320,100,24,4,110,26,4,110,25,4
337,shoot,"shoot N",3,1623,320,100,24,4,110,26,4,110,25,4
338,move,"move (25, 3)",1,1622,300,80,24,4,110,26,4,110,25,4
339,shoot,"shoot N",2,1624,300,80,24,4,110,26,4,110,25,4
340,shoot,"shoot NE",3,1626,300,80,24,4,110,26,4,110,25,4
341,shoot,"shoot NE",1,1628,300,80,24,4,110,26,4,110,25,4
342,shoot,"shoot N",2,1630,300,80,24,4,110,26,4,110,25,4
343,shoot,"shoot NE",3,1632,300,80,24,4,110,26,4,110,25,4
344,move,"move (25, 3)",1,1630,280,60,26,3,110,26,4,110,25,4
345,move,"move (25, 5)",2,1635,280,60,26,3,110,25,5,110,25,4
346,shoot,"shoot N",3,1637,280,60,26,3,110,25,5,110,25,4
347,shoot,"shoot W",1,1639,280,60,26,3,110,25,5,110,25,4
348,move,"move (24, 4)",2,1644,280,60,26,3,110,24,4,110,25,4
349,shoot,"shoot N",3,1646,280,60,26,3,110,24,4,110,25,4
350,shoot,"shoot NW",1,1648,280,60,26,3,110,24,4,110,25,4
351,shoot,"shoot N",2,1650,280,60,26,3,110,24,4,110,25,4
352,shoot,"shoot N",3,1652,280,60,26,3,110,24,4,110,25,4
353,shoot,"shoot W",1,1654,280,60,26,3,110,24,4,110,25,4
354,shoot,"shoot NE",2,1656,280,60,26,3,110,24,4,110,25,4
355,shoot,"shoot N",3,1658,280,60,26,3,110,24,4,110,25,4
356,shoot,"shoot NW",1,1660,280,60,26,3,110,24,4,110,25,4
357,shoot,"shoot N",2,1662,280,60,26,3,110,24,4,110,25,4
358,shoot,"shoot N",3,1664,280,60,26,3,110,24,4,110,25,4
359,shoot,"shoot W",1,1666,280,60,26,3,110,24,4,110,25,4
360,shoot,"shoot NE",2,1668,280,60,26,3,110,24,4,110,25,4
361,shoot,"shoot N",3,1670,280,60,26,3,110,24,4,110,25,4
362,shoot,"shoot NW",1,1672,280,60,26,3,110,24,4,110,25,4
363,shoot,"shoot N",2,1674,280,60,26,3,110,24,4,110,25,4
364,shoot,"shoot N",3,1676,280,60,26,3,110,24,4,110,25,4
365,shoot,"shoot W",1,1678,280,60,26,3,110,24,4,110,25,4
366,shoot,"shoot NE",2,1680,280,60,26,3,110,24,4,110,25,4
367,shoot,"shoot N",3,1682,280,60,26,3,110,24,4,110,25,4
